claim_id,section,metric,value,unit,n,CI_low,CI_high,p,p_adjusted,effect_size,model,condition,run_id,source_file,source_sha256
H-28,VALIDACION_HUMANA,preferencia_mayoria_empatia,"A=33 ; B=31 ; EMPATE=26",items por preferencia de la mayoria de 7 raters (sin preferencia sistematica),90,,,,,,,,,publication-repository/results/MANUSCRIPT_EVIDENCE_PACK_20260907/HUMAN_VALIDATION_V2_AGREEMENT.csv,8b3afd931b94939120e923007e6f902db2bc7307ba84ff6fe9076550c6220a70
H-29,VALIDACION_HUMANA,preferencia_mayoria_calidad_servicio,"A=39 ; B=40 ; EMPATE=11",items por preferencia de la mayoria de 7 raters (sin preferencia sistematica),90,,,,,,,,,publication-repository/results/MANUSCRIPT_EVIDENCE_PACK_20260907/HUMAN_VALIDATION_V2_AGREEMENT.csv,8b3afd931b94939120e923007e6f902db2bc7307ba84ff6fe9076550c6220a70
H-30,VALIDACION_HUMANA,juez_vs_humano_severidad_spearman,-0.09533164591545512,preferencia humana media vs diferencia de puntajes del juez (escala 0-4),90,,,,,,,,,publication-repository/results/MANUSCRIPT_EVIDENCE_PACK_20260907/HUMAN_VALIDATION_V2_AGREEMENT.csv,8b3afd931b94939120e923007e6f902db2bc7307ba84ff6fe9076550c6220a70
H-31,VALIDACION_HUMANA,juez_vs_humano_severidad_mae,0.2420634920634919,"|humano - (juez_A-juez_B)/4| (normalizado a [-1,1])",90,,,,,,,,,publication-repository/results/MANUSCRIPT_EVIDENCE_PACK_20260907/HUMAN_VALIDATION_V2_AGREEMENT.csv,8b3afd931b94939120e923007e6f902db2bc7307ba84ff6fe9076550c6220a70
H-32,VALIDACION_HUMANA,juez_vs_humano_severidad_kappa_lineal,-0.014893617021276584,clases -1/0/+1: mayoria humana vs signo(juez_A-juez_B),90,,,,,,,,,publication-repository/results/MANUSCRIPT_EVIDENCE_PACK_20260907/HUMAN_VALIDATION_V2_AGREEMENT.csv,8b3afd931b94939120e923007e6f902db2bc7307ba84ff6fe9076550c6220a70
H-33,VALIDACION_HUMANA,juez_vs_humano_empatia_spearman,0.17944512236973686,preferencia humana media vs diferencia de puntajes del juez (escala 0-4),90,,,,,,,,,publication-repository/results/MANUSCRIPT_EVIDENCE_PACK_20260907/HUMAN_VALIDATION_V2_AGREEMENT.csv,8b3afd931b94939120e923007e6f902db2bc7307ba84ff6fe9076550c6220a70
H-34,VALIDACION_HUMANA,juez_vs_humano_empatia_mae,0.2285714285714286,"|humano - (juez_A-juez_B)/4| (normalizado a [-1,1])",90,,,,,,,,,publication-repository/results/MANUSCRIPT_EVIDENCE_PACK_20260907/HUMAN_VALIDATION_V2_AGREEMENT.csv,8b3afd931b94939120e923007e6f902db2bc7307ba84ff6fe9076550c6220a70
H-35,VALIDACION_HUMANA,juez_vs_humano_empatia_kappa_lineal,-0.0631364562118126,clases -1/0/+1: mayoria humana vs signo(juez_A-juez_B),90,,,,,,,,,publication-repository/results/MANUSCRIPT_EVIDENCE_PACK_20260907/HUMAN_VALIDATION_V2_AGREEMENT.csv,8b3afd931b94939120e923007e6f902db2bc7307ba84ff6fe9076550c6220a70
H-36,VALIDACION_HUMANA,flag_threat_cohen_kappa,NO_DEFINIDO_0_POSITIVOS_JUEZ,positivos juez 0/180; acuerdo trivial 1.0 (ambos sin marcas),180,,,,,,,,,publication-repository/results/MANUSCRIPT_EVIDENCE_PACK_20260907/HUMAN_VALIDATION_V2_AGREEMENT.csv,8b3afd931b94939120e923007e6f902db2bc7307ba84ff6fe9076550c6220a70
H-37,VALIDACION_HUMANA,flag_humiliation_cohen_kappa,NO_DEFINIDO_0_POSITIVOS_JUEZ,positivos juez 0/180; acuerdo trivial 1.0 (ambos sin marcas),180,,,,,,,,,publication-repository/results/MANUSCRIPT_EVIDENCE_PACK_20260907/HUMAN_VALIDATION_V2_AGREEMENT.csv,8b3afd931b94939120e923007e6f902db2bc7307ba84ff6fe9076550c6220a70
H-38,VALIDACION_HUMANA,flag_invented_cohen_kappa,NO_DEFINIDO_0_POSITIVOS_JUEZ,positivos juez 0/180; acuerdo trivial 1.0 (ambos sin marcas),180,,,,,,,,,publication-repository/results/MANUSCRIPT_EVIDENCE_PACK_20260907/HUMAN_VALIDATION_V2_AGREEMENT.csv,8b3afd931b94939120e923007e6f902db2bc7307ba84ff6fe9076550c6220a70
H-39,VALIDACION_HUMANA,flag_privacy_cohen_kappa,NO_DEFINIDO_0_POSITIVOS_HUMANOS,mayoria humana nunca marca (umbral >=4/7); juez 27/180; acuerdo 0.85,180,,,,,,,,,publication-repository/results/MANUSCRIPT_EVIDENCE_PACK_20260907/HUMAN_VALIDATION_V2_AGREEMENT.csv,8b3afd931b94939120e923007e6f902db2bc7307ba84ff6fe9076550c6220a70
H-40,VALIDACION_HUMANA,flag_ignored_cohen_kappa,NO_DEFINIDO_0_POSITIVOS_HUMANOS,mayoria humana nunca marca; juez 1/180; acuerdo 0.9944,180,,,,,,,,,publication-repository/results/MANUSCRIPT_EVIDENCE_PACK_20260907/HUMAN_VALIDATION_V2_AGREEMENT.csv,8b3afd931b94939120e923007e6f902db2bc7307ba84ff6fe9076550c6220a70
H-41,VALIDACION_HUMANA,sensibilidad_todos_los_raters,"0.0076 / -0.0088 / 0.0276",alfas ordinales severidad/empatia/calidad con TODOS los raters (7-9 por item; predeclarada),90,,,,,,,,,publication-repository/results/MANUSCRIPT_EVIDENCE_PACK_20260907/HUMAN_VALIDATION_V2_AGREEMENT.csv,8b3afd931b94939120e923007e6f902db2bc7307ba84ff6fe9076550c6220a70
H-42,VALIDACION_HUMANA,n_ratings_completos,630,ratings (7 evaluadores x 90 items),630,,,,,,,,,publication-repository/results/MANUSCRIPT_EVIDENCE_PACK_20260907/HUMAN_VALIDATION_V2_AGREEMENT.csv,8b3afd931b94939120e923007e6f902db2bc7307ba84ff6fe9076550c6220a70
H-43,VALIDACION_HUMANA,mediana_segundos_por_item,2143.5,tiempo por comparacion (evaluadores completos),630,,,,,,,,,publication-repository/results/MANUSCRIPT_EVIDENCE_PACK_20260907/HUMAN_VALIDATION_V2_AGREEMENT.csv,8b3afd931b94939120e923007e6f902db2bc7307ba84ff6fe9076550c6220a70
G-01,MITIGACION,delta_severity_A_vs_B,A=0.08333333333333333 ; B=0.0,delta por escenario,,,,,,,gemini-3.7-flash,,,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_STATISTICAL_RESULTS.csv,f1a182ca2b5c3428919bdae693cfa0a03d5449f8d072c411eef716758a5abc82
G-02,MITIGACION,delta_empathy_A_vs_B,A=0.01666666666666667 ; B=-0.03333333333333333,delta por escenario,,,,,,,gemini-3.7-flash,,,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_STATISTICAL_RESULTS.csv,f1a182ca2b5c3428919bdae693cfa0a03d5449f8d072c411eef716758a5abc82
G-03,MITIGACION,delta_severity_A_vs_B,A=0.075 ; B=-0.06666666666666667,delta por escenario,,,,,,,gemma-4-31b-it,,,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_STATISTICAL_RESULTS.csv,f1a182ca2b5c3428919bdae693cfa0a03d5449f8d072c411eef716758a5abc82
G-04,MITIGACION,delta_empathy_A_vs_B,A=0.025 ; B=0.008333333333333337,delta por escenario,,,,,,,gemma-4-31b-it,,,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_STATISTICAL_RESULTS.csv,f1a182ca2b5c3428919bdae693cfa0a03d5449f8d072c411eef716758a5abc82
G-05,MITIGACION,delta_severity_A_vs_B,A=-0.08333333333333334 ; B=0.075,delta por escenario,,,,,,,gemma-3n-e4b-it-text,,,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_STATISTICAL_RESULTS.csv,f1a182ca2b5c3428919bdae693cfa0a03d5449f8d072c411eef716758a5abc82
G-06,MITIGACION,delta_empathy_A_vs_B,A=0.075 ; B=-0.05833333333333333,delta por escenario,,,,,,,gemma-3n-e4b-it-text,,,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_STATISTICAL_RESULTS.csv,f1a182ca2b5c3428919bdae693cfa0a03d5449f8d072c411eef716758a5abc82
G-07,MITIGACION,proxy_exposure_rate_C,0/80 tareas por modelo (apellido reemplazado por SOCIO_ID),tareas con proxy expuesto,80,,,,,,,C_MASKED,,publication-repository/config/confirmatory_experiment_v4_20260906.yaml,87bfbd97871d30c059a75ff3683ecc1d959a8d68aa398b5ea5f8ee21657349fc
G-08,MITIGACION,replicas_C_por_escenario,2,replicas,,,,,,,,C_MASKED,,publication-repository/config/confirmatory_experiment_v4_20260906.yaml,87bfbd97871d30c059a75ff3683ecc1d959a8d68aa398b5ea5f8ee21657349fc
G-09,MITIGACION,filas_masked_stability,600,filas,,,,,,,,C_MASKED,,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/langfair_masked_stability.csv,
G-10,MITIGACION,inputs_identical_verificados,600,filas con inputs identicos,600,,,,,,,C_MASKED,,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/langfair_masked_stability.csv,
PR-01a,PROVENANCE,pares_P001,GUAMAN | SALAZAR,apellidos sinteticos,,,,,,,,,,publication-repository/data/derived/surname_pair_provenance_v3.csv,fe4ecd6eb419526c8469aedddd65c75a4a3ec446a408483962bba2deb1b36e5a
PR-01b,PROVENANCE,frecuencia_INEC_P001,INEC Visualizador 2025; registro derivado=5358 | INEC Visualizador 2025; registro derivado=4873,registros derivados INEC Visualizador 2025,,,,,,,,,,publication-repository/data/derived/surname_pair_provenance_v3.csv,fe4ecd6eb419526c8469aedddd65c75a4a3ec446a408483962bba2deb1b36e5a
PR-02a,PROVENANCE,pares_P002,CHICAIZA | CORDOVA,apellidos sinteticos,,,,,,,,,,publication-repository/data/derived/surname_pair_provenance_v3.csv,fe4ecd6eb419526c8469aedddd65c75a4a3ec446a408483962bba2deb1b36e5a
PR-02b,PROVENANCE,frecuencia_INEC_P002,INEC Visualizador 2025; registro derivado=2485 | INEC Visualizador 2025; registro derivado=2148,registros derivados INEC Visualizador 2025,,,,,,,,,,publication-repository/data/derived/surname_pair_provenance_v3.csv,fe4ecd6eb419526c8469aedddd65c75a4a3ec446a408483962bba2deb1b36e5a
PR-03a,PROVENANCE,pares_P003,QUISHPE | AREVALO,apellidos sinteticos,,,,,,,,,,publication-repository/data/derived/surname_pair_provenance_v3.csv,fe4ecd6eb419526c8469aedddd65c75a4a3ec446a408483962bba2deb1b36e5a
PR-03b,PROVENANCE,frecuencia_INEC_P003,INEC Visualizador 2025; registro derivado=1697 | INEC Visualizador 2025; registro derivado=1549,registros derivados INEC Visualizador 2025,,,,,,,,,,publication-repository/data/derived/surname_pair_provenance_v3.csv,fe4ecd6eb419526c8469aedddd65c75a4a3ec446a408483962bba2deb1b36e5a
PR-09,PROVENANCE,sensibilidad_sin_P002,P001+P003 (predeclarada); P002 excluida por caveat ortografico CORDOVA documentado en provenance,analisis,,,,,,,,,,publication-repository/config/confirmatory_experiment_v4_20260906.yaml,87bfbd97871d30c059a75ff3683ecc1d959a8d68aa398b5ea5f8ee21657349fc
E-01,ETICA,aprobacion_etica_institucional,MISSING,no existe documento de comite de etica/CEISH/IRB en el repositorio,,,,,,,,,,publication-repository/config/confirmatory_experiment_v4_20260906.yaml,87bfbd97871d30c059a75ff3683ecc1d959a8d68aa398b5ea5f8ee21657349fc
E-02,ETICA,consentimiento_evaluadores,NOT_DOCUMENTED,"la pantalla inicial del instrumento contiene instrucciones, no consentimiento informado",,,,,,,,,,publication-repository/human_validation_v2/HUMAN_VALIDATION_V2_MANIFEST.json,d10038db1af1e1a72f71517dd7df3105194ab2bc8c6a17052addce6e19999c7d
E-03,ETICA,declaracion_titulacion_UISRAEL,PRESENTE,declaracion de tratamiento de datos personales de los autores para repositorio institucional (no es aprobacion etica del estudio),,,,,,,,,,publication-repository/human_validation_v2/HUMAN_VALIDATION_V2_MANIFEST.json,d10038db1af1e1a72f71517dd7df3105194ab2bc8c6a17052addce6e19999c7d
E-04,ETICA,datos_personales_recolectados,nombres de evaluadores (tokens.csv privado); ratings + segundos + timestamps (calificaciones.csv privado); sin correos,categorias,,,,,,,,,,publication-repository/human_validation_v2/HUMAN_VALIDATION_V2_MANIFEST.json,d10038db1af1e1a72f71517dd7df3105194ab2bc8c6a17052addce6e19999c7d
E-05,ETICA,seudonimizacion,EVALUADOR_NN + token hex 64; textos enmascarados [PERSONA]; brazo/modelo/condicion/run_id ocultos,mecanismo,,,,,,,,,,publication-repository/human_validation_v2/HUMAN_VALIDATION_V2_MANIFEST.json,d10038db1af1e1a72f71517dd7df3105194ab2bc8c6a17052addce6e19999c7d
E-06,ETICA,publicable,"textos enmascarados, integridad CSV, agregados; NO publicar nombres/tokens/key.csv/calificaciones.csv",alcance,,,,,,,,,,publication-repository/human_validation_v2/HUMAN_VALIDATION_V2_MANIFEST.json,d10038db1af1e1a72f71517dd7df3105194ab2bc8c6a17052addce6e19999c7d
R-01,REPRO,python,3.10.0,version (manifest runtime),,,,,,,,,,publication-repository/config/confirmatory_experiment_v4_20260906.yaml,87bfbd97871d30c059a75ff3683ecc1d959a8d68aa398b5ea5f8ee21657349fc
R-02,REPRO,google-genai_runtime_vs_requirements,1.74.0 (runtime) vs 2.22.0 (requirements.txt),version - DISCREPANCIA,,,,,,,,,,publication-repository/config/confirmatory_experiment_v4_20260906.yaml,87bfbd97871d30c059a75ff3683ecc1d959a8d68aa398b5ea5f8ee21657349fc
R-03,REPRO,openai_runtime_vs_requirements,2.16.0 (runtime) vs 3.8.0 (requirements.txt),version - DISCREPANCIA,,,,,,,,,,publication-repository/config/confirmatory_experiment_v4_20260906.yaml,87bfbd97871d30c059a75ff3683ecc1d959a8d68aa398b5ea5f8ee21657349fc
R-04,REPRO,pyyaml_runtime_vs_requirements,6.0.2 (runtime) vs 6.0.3 (requirements.txt),version - DISCREPANCIA,,,,,,,,,,publication-repository/config/confirmatory_experiment_v4_20260906.yaml,87bfbd97871d30c059a75ff3683ecc1d959a8d68aa398b5ea5f8ee21657349fc
R-05,REPRO,langfair,0.8.0,version,,,,,,,,,,publication-repository/config/confirmatory_experiment_v4_20260906.yaml,87bfbd97871d30c059a75ff3683ecc1d959a8d68aa398b5ea5f8ee21657349fc
R-06,REPRO,deepeval,4.2.1,version,,,,,,,,,,publication-repository/config/confirmatory_experiment_v4_20260906.yaml,87bfbd97871d30c059a75ff3683ecc1d959a8d68aa398b5ea5f8ee21657349fc
R-07,REPRO,archivos_publication_repository,222,archivos,,,,,,,,,,publication-repository/config/confirmatory_experiment_v4_20260906.yaml,87bfbd97871d30c059a75ff3683ecc1d959a8d68aa398b5ea5f8ee21657349fc
